
                            < M A T L A B (R) >
                  Copyright 1984-2013 The MathWorks, Inc.
                    R2013a (8.1.0.604) 64-bit (glnxa64)
                             February 15, 2013

 
To get started, type one of these: helpwin, helpdesk, or demo.
For product information, visit www.mathworks.com.
 
>> >> >> >> >> >> >> >> X-ray simulation startup file...
====== Fluorescence Detector Resolution is 5
====== Angle Number  1 of 6: 0
====== Angle Number  2 of 6: 36
====== Angle Number  3 of 6: 72
====== Angle Number  4 of 6: 108
====== Angle Number  5 of 6: 144
====== Angle Number  6 of 6: 180
>> >> >> >> >> >> >> >> >> >> >> >> >> ====== With Self Absorption, Transmission Detector Resolution is 16
>> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> #######==============Beta= 0.010000 
  it     nf     cg           f             f_xrf             f_xtm            |g|        alpha        error
  12     13     77    1.15814228e+03    1.15814227e+03     8.42028684e-04    3.9e+04     1.0e+00      3.300e-01
  13     14     79    9.99019039e+02    9.99019031e+02     8.40454914e-04    3.3e+04     1.0e+00      3.298e-01
  14     15     86    8.39665995e+02    8.39665987e+02     8.16644251e-04    2.3e+04     1.0e+00      3.285e-01
  15     16     92    7.97444309e+02    7.97444301e+02     8.08044879e-04    1.4e+04     1.0e+00      3.279e-01
  16     17    102    5.38767729e+02    5.38767723e+02     6.43452501e-04    4.7e+04     1.0e+00      3.176e-01
  17     18    112    4.26205646e+02    4.26205640e+02     6.18971849e-04    3.4e+04     1.0e+00      3.147e-01
  18     19    115    4.14686640e+02    4.14686634e+02     6.17273726e-04    1.4e+04     1.0e+00      3.146e-01
  19     20    125    3.41171073e+02    3.41171067e+02     5.58493662e-04    8.2e+03     1.0e+00      3.093e-01
  20     21    131    3.06682874e+02    3.06682868e+02     5.54337957e-04    1.1e+04     1.0e+00      3.088e-01
  21     22    137    2.97767597e+02    2.97767592e+02     5.51357478e-04    1.8e+04     1.0e+00      3.085e-01
  22     23    147    2.44067446e+02    2.44067441e+02     4.97739154e-04    1.3e+04     1.0e+00      3.030e-01
  23     24    152    2.21804999e+02    2.21804994e+02     4.95013002e-04    1.3e+04     1.0e+00      3.028e-01
  24     25    155    2.16919135e+02    2.16919130e+02     4.94383737e-04    8.5e+03     1.0e+00      3.028e-01
  25     26    165    1.95959070e+02    1.95959065e+02     4.79924404e-04    2.0e+04     1.0e+00      3.013e-01
  26     27    175    1.80198441e+02    1.80198436e+02     4.70105362e-04    7.4e+03     1.0e+00      2.999e-01
  27     28    185    1.67979696e+02    1.67979691e+02     4.61026713e-04    7.9e+03     1.0e+00      2.990e-01
  28     29    195    1.58052602e+02    1.58052598e+02     4.54058283e-04    2.7e+03     1.0e+00      2.980e-01
  29     30    203    1.50655032e+02    1.50655028e+02     4.49248154e-04    3.7e+03     1.0e+00      2.975e-01
  30     31    206    1.49878403e+02    1.49878399e+02     4.49054002e-04    6.1e+03     1.0e+00      2.974e-01
  31     32    216    1.28610906e+02    1.28610902e+02     4.20564927e-04    7.2e+03     1.0e+00      2.938e-01
  32     33    219    1.18364177e+02    1.18364172e+02     4.20421504e-04    1.1e+04     1.0e+00      2.937e-01
  33     34    222    1.16359556e+02    1.16359551e+02     4.20075793e-04    8.4e+03     1.0e+00      2.937e-01
  34     35    232    1.10051783e+02    1.10051779e+02     4.16073388e-04    1.9e+03     1.0e+00      2.932e-01
  35     36    239    1.05813498e+02    1.05813494e+02     4.12469869e-04    5.1e+03     1.0e+00      2.926e-01
  36     37    249    9.85255224e+01    9.85255183e+01     4.04260291e-04    2.9e+03     1.0e+00      2.914e-01
  37     38    255    9.43065264e+01    9.43065224e+01     4.03240764e-04    5.2e+03     1.0e+00      2.912e-01
  38     39    261    9.32642515e+01    9.32642474e+01     4.02529186e-04    1.7e+03     1.0e+00      2.911e-01
  39     41    271    8.59460371e+01    8.59460332e+01     3.95629798e-04    3.1e+03     1.1e-01      2.900e-01
  40     42    281    8.07677014e+01    8.07676976e+01     3.82978535e-04    9.0e+03     1.0e+00      2.879e-01
  41     43    284    7.60513201e+01    7.60513162e+01     3.83103242e-04    8.1e+03     1.0e+00      2.879e-01
  42     44    287    7.47324570e+01    7.47324532e+01     3.82966350e-04    5.1e+03     1.0e+00      2.878e-01
  43     45    297    7.16305219e+01    7.16305181e+01     3.81574313e-04    1.1e+03     1.0e+00      2.875e-01
  44     46    307    6.90980787e+01    6.90980750e+01     3.78164306e-04    5.6e+03     1.0e+00      2.868e-01
  45     47    317    6.67686593e+01    6.67686555e+01     3.76835078e-04    1.3e+03     1.0e+00      2.866e-01
  46     48    325    6.51017164e+01    6.51017127e+01     3.74688669e-04    2.3e+03     1.0e+00      2.861e-01
  47     49    335    6.05097343e+01    6.05097307e+01     3.67812056e-04    2.4e+03     1.0e+00      2.847e-01
  48     50    342    5.73549325e+01    5.73549288e+01     3.67371492e-04    1.0e+03     1.0e+00      2.846e-01
  49     51    352    5.33635207e+01    5.33635171e+01     3.60116846e-04    2.8e+03     1.0e+00      2.830e-01
  50     52    356    5.09101686e+01    5.09101650e+01     3.59920817e-04    4.3e+03     1.0e+00      2.829e-01
  51     53    359    5.05680042e+01    5.05680006e+01     3.59846770e-04    2.1e+03     1.0e+00      2.829e-01
  52     54    369    4.91362575e+01    4.91362539e+01     3.57973728e-04    4.0e+03     1.0e+00      2.825e-01
  53     55    379    4.78946501e+01    4.78946465e+01     3.56960489e-04    2.0e+03     1.0e+00      2.823e-01
  54     56    389    4.68678319e+01    4.68678283e+01     3.55597841e-04    1.1e+03     1.0e+00      2.820e-01
  55     57    398    4.59083744e+01    4.59083709e+01     3.54718557e-04    2.5e+03     1.0e+00      2.817e-01
  56     58    408    4.47791145e+01    4.47791110e+01     3.52698440e-04    1.1e+04     1.0e+00      2.813e-01
  57     59    411    4.43188897e+01    4.43188862e+01     3.52762376e-04    1.9e+03     1.0e+00      2.813e-01
  58     60    421    4.13540128e+01    4.13540094e+01     3.46536593e-04    2.8e+03     1.0e+00      2.798e-01
  59     61    424    3.97870703e+01    3.97870668e+01     3.46512783e-04    2.6e+03     1.0e+00      2.798e-01
  60     62    427    3.95427991e+01    3.95427956e+01     3.46434548e-04    1.1e+03     1.0e+00      2.798e-01
  61     63    432    3.90413501e+01    3.90413466e+01     3.46115302e-04    1.1e+03     1.0e+00      2.797e-01
  62     64    437    3.88588780e+01    3.88588745e+01     3.45931264e-04    2.1e+03     1.0e+00      2.797e-01
  63     65    447    3.29181969e+01    3.29181936e+01     3.30690523e-04    3.1e+03     1.0e+00      2.761e-01
  64     66    451    2.89242114e+01    2.89242081e+01     3.30469001e-04    3.8e+03     1.0e+00      2.760e-01
  65     67    455    2.87384931e+01    2.87384898e+01     3.30342935e-04    1.2e+03     1.0e+00      2.760e-01
  66     68    465    2.80894779e+01    2.80894747e+01     3.28919159e-04    5.6e+03     1.0e+00      2.757e-01
  67     69    469    2.78262923e+01    2.78262890e+01     3.28874373e-04    4.5e+02     1.0e+00      2.757e-01
  68     70    479    2.70850789e+01    2.70850757e+01     3.27292946e-04    9.0e+02     1.0e+00      2.752e-01
  69     71    481    2.69572667e+01    2.69572635e+01     3.27245743e-04    2.7e+03     1.0e+00      2.752e-01
  70     72    486    2.65347001e+01    2.65346968e+01     3.26909126e-04    2.2e+03     1.0e+00      2.751e-01
  71     73    492    2.64288213e+01    2.64288181e+01     3.26778523e-04    1.2e+03     1.0e+00      2.751e-01
  72     74    502    2.35378143e+01    2.35378112e+01     3.17603194e-04    2.4e+03     1.0e+00      2.727e-01
  73     75    509    2.14704490e+01    2.14704458e+01     3.17568166e-04    1.3e+03     1.0e+00      2.726e-01
  74     76    513    2.12883515e+01    2.12883483e+01     3.17562875e-04    1.8e+03     1.0e+00      2.726e-01
  75     77    523    2.09526541e+01    2.09526510e+01     3.17117403e-04    3.7e+02     1.0e+00      2.724e-01
  76     78    532    2.06655392e+01    2.06655360e+01     3.16495831e-04    6.9e+02     1.0e+00      2.723e-01
  77     79    542    2.04098275e+01    2.04098244e+01     3.16098525e-04    5.5e+02     1.0e+00      2.722e-01
  78     80    549    2.02066589e+01    2.02066557e+01     3.15751453e-04    1.5e+03     1.0e+00      2.721e-01
  79     81    559    1.98009505e+01    1.98009473e+01     3.14660848e-04    1.1e+03     1.0e+00      2.717e-01
  80     82    567    1.94493452e+01    1.94493420e+01     3.14348682e-04    8.5e+02     1.0e+00      2.717e-01
  81     83    569    1.94394660e+01    1.94394629e+01     3.14340975e-04    8.8e+02     1.0e+00      2.717e-01
  82     84    579    1.90280223e+01    1.90280191e+01     3.13060357e-04    8.9e+02     1.0e+00      2.713e-01
  83     85    585    1.87514620e+01    1.87514589e+01     3.12924159e-04    2.2e+03     1.0e+00      2.713e-01
  84     86    588    1.86978346e+01    1.86978315e+01     3.12905413e-04    5.7e+02     1.0e+00      2.713e-01
  85     87    591    1.86837374e+01    1.86837343e+01     3.12886637e-04    4.6e+02     1.0e+00      2.713e-01
  86     88    601    1.78525820e+01    1.78525789e+01     3.09937585e-04    1.6e+03     1.0e+00      2.704e-01
  87     89    603    1.74733889e+01    1.74733858e+01     3.09923546e-04    8.9e+02     1.0e+00      2.704e-01
  88     90    607    1.72020399e+01    1.72020368e+01     3.09856298e-04    1.8e+03     1.0e+00      2.704e-01
  89     91    617    1.69382204e+01    1.69382173e+01     3.09265760e-04    4.1e+02     1.0e+00      2.702e-01
  90     92    627    1.67118696e+01    1.67118665e+01     3.08896423e-04    2.1e+03     1.0e+00      2.701e-01
  91     93    635    1.65371094e+01    1.65371063e+01     3.08508184e-04    6.5e+02     1.0e+00      2.700e-01
  92     94    645    1.62874011e+01    1.62873980e+01     3.07926851e-04    4.0e+03     1.0e+00      2.699e-01
  93     95    648    1.61926208e+01    1.61926177e+01     3.07858722e-04    1.3e+03     1.0e+00      2.698e-01
  94     96    658    1.54391015e+01    1.54390984e+01     3.05035308e-04    2.0e+03     1.0e+00      2.691e-01
  95     97    663    1.49153895e+01    1.49153865e+01     3.05007632e-04    1.6e+03     1.0e+00      2.690e-01
  96     98    673    1.46873091e+01    1.46873060e+01     3.04577607e-04    3.6e+02     1.0e+00      2.689e-01
  97     99    683    1.45251505e+01    1.45251475e+01     3.04225922e-04    1.1e+03     1.0e+00      2.688e-01
  98    100    693    1.43744840e+01    1.43744810e+01     3.03903892e-04    3.3e+02     1.0e+00      2.687e-01
  99    101    703    1.42307625e+01    1.42307594e+01     3.03575463e-04    1.2e+03     1.0e+00      2.687e-01
 100    102    713    1.40921160e+01    1.40921129e+01     3.03276129e-04    3.6e+02     1.0e+00      2.686e-01
 101    103    723    1.39594428e+01    1.39594398e+01     3.02960697e-04    1.2e+03     1.0e+00      2.685e-01
 102    104    733    1.38322360e+01    1.38322330e+01     3.02690786e-04    3.6e+02     1.0e+00      2.684e-01
 103    105    743    1.37096071e+01    1.37096041e+01     3.02382480e-04    1.5e+03     1.0e+00      2.683e-01
 104    106    753    1.35914363e+01    1.35914333e+01     3.02142826e-04    3.8e+02     1.0e+00      2.683e-01
 105    107    763    1.34770921e+01    1.34770891e+01     3.01845843e-04    1.4e+03     1.0e+00      2.682e-01
 106    108    773    1.33653918e+01    1.33653888e+01     3.01623296e-04    3.9e+02     1.0e+00      2.681e-01
 107    109    783    1.32548816e+01    1.32548786e+01     3.01325279e-04    1.6e+03     1.0e+00      2.680e-01
 108    110    793    1.31460409e+01    1.31460379e+01     3.01112826e-04    3.9e+02     1.0e+00      2.680e-01
 109    111    803    1.30375917e+01    1.30375887e+01     3.00811039e-04    1.8e+03     1.0e+00      2.679e-01
 110    112    813    1.29312182e+01    1.29312152e+01     3.00620086e-04    3.9e+02     1.0e+00      2.678e-01
 111    113    823    1.28307240e+01    1.28307210e+01     3.00369159e-04    5.7e+02     1.0e+00      2.678e-01
 112    114    833    1.27305724e+01    1.27305694e+01     3.00162333e-04    8.1e+02     1.0e+00      2.677e-01
 113    115    843    1.26318816e+01    1.26318786e+01     2.99917998e-04    4.7e+02     1.0e+00      2.676e-01
 114    116    853    1.25283627e+01    1.25283597e+01     2.99676572e-04    2.0e+03     1.0e+00      2.676e-01
 115    117    857    1.24822078e+01    1.24822048e+01     2.99643283e-04    6.1e+02     1.0e+00      2.676e-01
 116    119    867    1.19198825e+01    1.19198795e+01     2.98311008e-04    5.7e+02     5.0e-02      2.672e-01
 117    120    870    1.19091920e+01    1.19091890e+01     2.98301408e-04    6.5e+02     1.0e+00      2.672e-01
 118    121    880    1.15032957e+01    1.15032927e+01     2.96372373e-04    2.0e+03     1.0e+00      2.666e-01
 119    122    884    1.11697334e+01    1.11697305e+01     2.96384271e-04    8.5e+02     1.0e+00      2.666e-01
 120    123    888    1.11487240e+01    1.11487211e+01     2.96382185e-04    6.9e+02     1.0e+00      2.666e-01
 121    124    898    1.08097894e+01    1.08097865e+01     2.94989369e-04    5.5e+03     1.0e+00      2.662e-01
 122    125    901    1.06394559e+01    1.06394529e+01     2.94947836e-04    8.5e+02     1.0e+00      2.662e-01
 123    126    909    1.05141125e+01    1.05141095e+01     2.94834299e-04    2.2e+02     1.0e+00      2.661e-01
 124    127    914    1.04729040e+01    1.04729011e+01     2.94724106e-04    3.7e+02     1.0e+00      2.661e-01
 125    128    924    1.02763548e+01    1.02763519e+01     2.93851093e-04    1.1e+03     1.0e+00      2.659e-01
 126    129    928    1.01537699e+01    1.01537670e+01     2.93849169e-04    3.1e+02     1.0e+00      2.658e-01
 127    130    931    1.01366405e+01    1.01366376e+01     2.93830970e-04    3.8e+02     1.0e+00      2.658e-01
 128    131    941    9.97298464e+00    9.97298171e+00     2.93191510e-04    5.3e+03     1.0e+00      2.656e-01
 129    132    944    9.89111022e+00    9.89110729e+00     2.93131579e-04    1.1e+03     1.0e+00      2.656e-01
 130    133    954    9.68341036e+00    9.68340743e+00     2.92268095e-04    5.3e+02     1.0e+00      2.654e-01
 131    134    957    9.63691863e+00    9.63691571e+00     2.92254911e-04    6.6e+02     1.0e+00      2.654e-01
 132    135    960    9.62406301e+00    9.62406008e+00     2.92242324e-04    3.4e+02     1.0e+00      2.654e-01
 133    136    968    9.50300252e+00    9.50299960e+00     2.92009749e-04    2.3e+02     1.0e+00      2.653e-01
 134    137    972    9.46892269e+00    9.46891977e+00     2.91948648e-04    3.6e+02     1.0e+00      2.653e-01
 135    138    976    9.45797532e+00    9.45797240e+00     2.91941453e-04    2.9e+02     1.0e+00      2.653e-01
 136    139    986    8.92912806e+00    8.92912517e+00     2.88889525e-04    5.6e+03     1.0e+00      2.644e-01
 137    140    989    8.75856716e+00    8.75856427e+00     2.88929920e-04    1.2e+03     1.0e+00      2.644e-01
 138    141    992    8.69517752e+00    8.69517463e+00     2.88917234e-04    1.4e+03     1.0e+00      2.644e-01
 139    142    999    8.45899948e+00    8.45899659e+00     2.88819471e-04    2.2e+02     1.0e+00      2.644e-01
 140    143   1005    8.42213156e+00    8.42212867e+00     2.88686353e-04    2.1e+02     1.0e+00      2.644e-01
 141    144   1015    8.29637637e+00    8.29637349e+00     2.88015017e-04    5.4e+02     1.0e+00      2.642e-01
 142    145   1017    8.25006535e+00    8.25006247e+00     2.88009085e-04    3.9e+02     1.0e+00      2.642e-01
 143    146   1024    8.19326557e+00    8.19326269e+00     2.87943782e-04    4.9e+02     1.0e+00      2.642e-01
 144    147   1028    8.18507618e+00    8.18507330e+00     2.87925090e-04    3.6e+02     1.0e+00      2.642e-01
 145    148   1038    7.99653970e+00    7.99653683e+00     2.86682142e-04    7.4e+02     1.0e+00      2.638e-01
 146    149   1043    7.84786632e+00    7.84786345e+00     2.86681527e-04    5.2e+02     1.0e+00      2.638e-01
 147    150   1048    7.83189372e+00    7.83189086e+00     2.86661677e-04    6.6e+02     1.0e+00      2.638e-01
 148    151   1058    7.75058712e+00    7.75058426e+00     2.86285543e-04    2.2e+02     1.0e+00      2.637e-01
 149    152   1063    7.69544603e+00    7.69544316e+00     2.86191949e-04    5.6e+02     1.0e+00      2.637e-01
 150    153   1068    7.68491143e+00    7.68490857e+00     2.86174255e-04    5.8e+02     1.0e+00      2.637e-01
 151    154   1078    7.53396105e+00    7.53395820e+00     2.85153157e-04    4.5e+02     1.0e+00      2.634e-01
 152    155   1083    7.41547496e+00    7.41547211e+00     2.85121129e-04    4.5e+02     1.0e+00      2.634e-01
 153    156   1093    7.31223777e+00    7.31223492e+00     2.84664559e-04    2.6e+02     1.0e+00      2.632e-01
 154    157   1095    7.29616860e+00    7.29616576e+00     2.84651249e-04    3.5e+02     1.0e+00      2.632e-01
 155    158   1105    7.22272113e+00    7.22271829e+00     2.84404639e-04    2.8e+02     1.0e+00      2.632e-01
 156    159   1115    7.17423840e+00    7.17423556e+00     2.84237958e-04    4.6e+02     1.0e+00      2.631e-01
 157    160   1125    7.12775295e+00    7.12775011e+00     2.84050241e-04    3.3e+02     1.0e+00      2.631e-01
 158    161   1135    7.08332578e+00    7.08332294e+00     2.83887547e-04    2.3e+02     1.0e+00      2.630e-01
 159    162   1145    7.04198881e+00    7.04198597e+00     2.83712997e-04    5.3e+02     1.0e+00      2.630e-01
 160    163   1155    7.00129287e+00    7.00129003e+00     2.83569910e-04    2.4e+02     1.0e+00      2.630e-01
 161    164   1160    6.97909388e+00    6.97909105e+00     2.83510618e-04    3.1e+02     1.0e+00      2.629e-01
 162    165   1170    6.68861749e+00    6.68861467e+00     2.81319754e-04    7.2e+02     1.0e+00      2.623e-01
 163    166   1173    6.53490771e+00    6.53490490e+00     2.81308027e-04    1.1e+03     1.0e+00      2.623e-01
 164    167   1180    6.43190201e+00    6.43189920e+00     2.81237985e-04    1.4e+02     1.0e+00      2.623e-01
 165    168   1184    6.42342713e+00    6.42342432e+00     2.81209981e-04    6.8e+02     1.0e+00      2.623e-01
 166    169   1194    6.33124466e+00    6.33124186e+00     2.80502077e-04    1.7e+03     1.0e+00      2.621e-01
 167    170   1198    6.25745991e+00    6.25745711e+00     2.80478219e-04    4.3e+02     1.0e+00      2.621e-01
 168    171   1208    6.17259646e+00    6.17259366e+00     2.79884762e-04    3.3e+02     1.0e+00      2.619e-01
 169    172   1210    6.14626996e+00    6.14626716e+00     2.79872742e-04    2.4e+02     1.0e+00      2.619e-01
 170    173   1217    6.10513315e+00    6.10513035e+00     2.79816028e-04    2.4e+02     1.0e+00      2.619e-01
 171    174   1223    6.09522066e+00    6.09521786e+00     2.79787931e-04    1.4e+02     1.0e+00      2.619e-01
 172    175   1233    5.59119956e+00    5.59119680e+00     2.75433032e-04    8.1e+03     1.0e+00      2.607e-01
 173    176   1236    5.30320668e+00    5.30320392e+00     2.75392913e-04    2.7e+03     1.0e+00      2.607e-01
 174    177   1239    5.25742397e+00    5.25742122e+00     2.75348296e-04    5.5e+02     1.0e+00      2.607e-01
 175    178   1249    5.17221248e+00    5.17220973e+00     2.75186048e-04    2.8e+02     1.0e+00      2.607e-01
 176    179   1259    5.13696821e+00    5.13696546e+00     2.75057198e-04    7.0e+02     1.0e+00      2.607e-01
 177    180   1269    5.11347239e+00    5.11346964e+00     2.74943428e-04    2.4e+02     1.0e+00      2.606e-01
 178    181   1279    5.09342828e+00    5.09342553e+00     2.74836966e-04    4.2e+02     1.0e+00      2.606e-01
 179    182   1289    5.07435539e+00    5.07435264e+00     2.74727487e-04    2.2e+02     1.0e+00      2.606e-01
 180    183   1297    5.05989636e+00    5.05989361e+00     2.74667635e-04    5.3e+02     1.0e+00      2.606e-01
 181    184   1307    4.97170036e+00    4.97169763e+00     2.73678513e-04    4.1e+03     1.0e+00      2.603e-01
 182    185   1310    4.90866345e+00    4.90866071e+00     2.73716741e-04    5.8e+02     1.0e+00      2.603e-01
 183    186   1317    4.88966930e+00    4.88966657e+00     2.73685383e-04    2.3e+02     1.0e+00      2.603e-01
 184    187   1327    4.51157201e+00    4.51156932e+00     2.68849740e-04    1.3e+03     1.0e+00      2.590e-01
 185    188   1333    4.21522934e+00    4.21522665e+00     2.68886881e-04    2.2e+02     1.0e+00      2.589e-01
 186    189   1343    4.10415192e+00    4.10414923e+00     2.68724193e-04    1.7e+02     1.0e+00      2.589e-01
 187    190   1345    4.09635515e+00    4.09635246e+00     2.68717521e-04    1.4e+02     1.0e+00      2.589e-01
 188    191   1349    4.08347672e+00    4.08347403e+00     2.68701920e-04    5.0e+02     1.0e+00      2.589e-01
 189    192   1352    4.08062167e+00    4.08061898e+00     2.68700710e-04    1.4e+02     1.0e+00      2.589e-01
 190    193   1362    4.05014542e+00    4.05014273e+00     2.68467563e-04    1.1e+03     1.0e+00      2.588e-01
 191    194   1366    4.03678740e+00    4.03678472e+00     2.68425338e-04    2.3e+02     1.0e+00      2.588e-01
 192    195   1372    4.03176349e+00    4.03176080e+00     2.68407635e-04    2.6e+02     1.0e+00      2.588e-01
 193    196   1382    4.00841649e+00    4.00841381e+00     2.68100603e-04    1.0e+02     1.0e+00      2.587e-01
 194    197   1387    3.99114804e+00    3.99114536e+00     2.68071981e-04    2.0e+02     1.0e+00      2.587e-01
 195    198   1393    3.98776268e+00    3.98776000e+00     2.68066349e-04    1.9e+02     1.0e+00      2.587e-01
 196    199   1403    3.94017324e+00    3.94017056e+00     2.67414590e-04    2.2e+02     1.0e+00      2.585e-01
 197    200   1412    3.89422353e+00    3.89422085e+00     2.67345399e-04    1.2e+02     1.0e+00      2.585e-01
 198    201   1422    3.88041891e+00    3.88041624e+00     2.67182054e-04    6.8e+02     1.0e+00      2.585e-01
 199    202   1432    3.86781487e+00    3.86781220e+00     2.67132938e-04    8.3e+01     1.0e+00      2.584e-01
 200    203   1442    3.85756259e+00    3.85755992e+00     2.67031022e-04    5.8e+02     1.0e+00      2.584e-01
 201    204   1452    3.84747917e+00    3.84747650e+00     2.66976669e-04    1.1e+02     1.0e+00      2.584e-01
 202    205   1462    3.83794908e+00    3.83794642e+00     2.66882594e-04    3.9e+02     1.0e+00      2.584e-01
 203    206   1472    3.82851614e+00    3.82851347e+00     2.66829115e-04    7.4e+01     1.0e+00      2.583e-01
 204    207   1482    3.81926691e+00    3.81926425e+00     2.66740201e-04    2.8e+02     1.0e+00      2.583e-01
 205    208   1492    3.81006550e+00    3.81006283e+00     2.66684273e-04    1.0e+02     1.0e+00      2.583e-01
 206    209   1502    3.80084606e+00    3.80084339e+00     2.66594724e-04    3.8e+02     1.0e+00      2.583e-01
 207    210   1512    3.79165714e+00    3.79165448e+00     2.66538761e-04    1.5e+02     1.0e+00      2.583e-01
 208    211   1522    3.78257023e+00    3.78256757e+00     2.66452237e-04    2.8e+02     1.0e+00      2.582e-01
 209    212   1532    3.77362790e+00    3.77362524e+00     2.66395371e-04    1.3e+02     1.0e+00      2.582e-01
 210    213   1542    3.76473845e+00    3.76473579e+00     2.66309943e-04    3.0e+02     1.0e+00      2.582e-01
 211    214   1552    3.75591246e+00    3.75590980e+00     2.66253890e-04    1.2e+02     1.0e+00      2.582e-01
 212    215   1562    3.74715847e+00    3.74715581e+00     2.66169684e-04    2.8e+02     1.0e+00      2.582e-01
 213    216   1572    3.73844253e+00    3.73843987e+00     2.66113482e-04    1.5e+02     1.0e+00      2.581e-01
 214    217   1582    3.72979453e+00    3.72979187e+00     2.66030506e-04    2.6e+02     1.0e+00      2.581e-01
 215    218   1592    3.72122720e+00    3.72122454e+00     2.65975387e-04    8.0e+01     1.0e+00      2.581e-01
 216    219   1602    3.71260601e+00    3.71260335e+00     2.65892414e-04    3.9e+02     1.0e+00      2.581e-01
 217    220   1612    3.70404148e+00    3.70403882e+00     2.65836381e-04    6.0e+01     1.0e+00      2.581e-01
 218    221   1622    3.69551556e+00    3.69551290e+00     2.65750790e-04    3.7e+02     1.0e+00      2.580e-01
 219    222   1632    3.68700530e+00    3.68700265e+00     2.65696873e-04    1.5e+02     1.0e+00      2.580e-01
 220    223   1642    3.67864345e+00    3.67864079e+00     2.65614517e-04    2.6e+02     1.0e+00      2.580e-01
 221    224   1652    3.67025098e+00    3.67024832e+00     2.65558452e-04    2.5e+02     1.0e+00      2.580e-01
 222    225   1662    3.66180909e+00    3.66180643e+00     2.65474865e-04    3.9e+02     1.0e+00      2.579e-01
 223    226   1672    3.65351528e+00    3.65351262e+00     2.65422327e-04    9.3e+01     1.0e+00      2.579e-01
 224    227   1682    3.64530323e+00    3.64530057e+00     2.65339252e-04    3.4e+02     1.0e+00      2.579e-01
 225    228   1692    3.63714901e+00    3.63714636e+00     2.65287140e-04    5.8e+01     1.0e+00      2.579e-01
 226    229   1702    3.62905843e+00    3.62905578e+00     2.65205299e-04    3.0e+02     1.0e+00      2.579e-01
 227    230   1712    3.62057930e+00    3.62057664e+00     2.65143124e-04    4.9e+02     1.0e+00      2.578e-01
 228    231   1720    3.61445887e+00    3.61445622e+00     2.65097534e-04    1.8e+02     1.0e+00      2.578e-01
 229    232   1730    3.59301073e+00    3.59300808e+00     2.64806578e-04    2.4e+03     1.0e+00      2.577e-01
 230    233   1733    3.57667443e+00    3.57667178e+00     2.64781066e-04    2.9e+02     1.0e+00      2.577e-01
 231    234   1743    2.58059139e+00    2.58058890e+00     2.49214859e-04    1.2e+03     1.0e+00      2.533e-01
 232    235   1746    2.29087669e+00    2.29087419e+00     2.49203638e-04    2.1e+02     1.0e+00      2.533e-01
 233    236   1748    2.28499979e+00    2.28499730e+00     2.49203890e-04    3.6e+02     1.0e+00      2.533e-01
 234    237   1756    2.27717113e+00    2.27716864e+00     2.49195284e-04    2.8e+01     1.0e+00      2.533e-01
 235    238   1766    2.26543598e+00    2.26543349e+00     2.48975066e-04    1.0e+03     1.0e+00      2.532e-01
 236    239   1770    2.25692646e+00    2.25692397e+00     2.48978670e-04    2.8e+02     1.0e+00      2.532e-01
