
                            < M A T L A B (R) >
                  Copyright 1984-2013 The MathWorks, Inc.
                    R2013a (8.1.0.604) 64-bit (glnxa64)
                             February 15, 2013

 
To get started, type one of these: helpwin, helpdesk, or demo.
For product information, visit www.mathworks.com.
 
>> >> >> >> >> >> >> >> X-ray simulation startup file...
====== Fluorescence Detector Resolution is 5
====== Angle Number  1 of 12: 0
====== Angle Number  2 of 12: 1.636364e+01
====== Angle Number  3 of 12: 3.272727e+01
====== Angle Number  4 of 12: 4.909091e+01
====== Angle Number  5 of 12: 6.545455e+01
====== Angle Number  6 of 12: 8.181818e+01
====== Angle Number  7 of 12: 9.818182e+01
====== Angle Number  8 of 12: 1.145455e+02
====== Angle Number  9 of 12: 1.309091e+02
====== Angle Number  10 of 12: 1.472727e+02
====== Angle Number  11 of 12: 1.636364e+02
====== Angle Number  12 of 12: 180
>> >> >> >> >> >> >> >> >> >> >> >> >> ====== With Self Absorption, Transmission Detector Resolution is 30
>> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> #######==============Beta= 1.000000, TempBeta = 0.000000 
  it     nf     cg           f             f_xrf             f_xtm            |g|        alpha        error
  46     47    340    3.13466245e-07    2.93415649e+07     3.13466245e-07    9.8e-06     1.0e+00      1.663e+00
  47     48    342    3.10707019e-07    2.93425499e+07     3.10707019e-07    7.2e-06     1.0e+00      1.663e+00
  48     49    348    3.04917241e-07    2.93428176e+07     3.04917241e-07    2.3e-06     1.0e+00      1.663e+00
  49     50    358    2.79346916e-07    2.93427264e+07     2.79346916e-07    1.3e-05     1.0e+00      1.662e+00
  50     51    363    2.59459830e-07    2.93407426e+07     2.59459830e-07    5.1e-06     1.0e+00      1.662e+00
  51     52    368    2.57447974e-07    2.93414017e+07     2.57447974e-07    2.0e-06     1.0e+00      1.662e+00
  52     53    378    2.20096217e-07    2.93348952e+07     2.20096217e-07    2.4e-05     1.0e+00      1.662e+00
  53     54    383    1.94749481e-07    2.93374417e+07     1.94749481e-07    5.4e-06     1.0e+00      1.662e+00
  54     55    393    1.89156454e-07    2.93362886e+07     1.89156454e-07    4.5e-06     1.0e+00      1.662e+00
  55     56    403    1.85377342e-07    2.93362566e+07     1.85377342e-07    2.9e-06     1.0e+00      1.662e+00
  56     57    413    1.81854982e-07    2.93352454e+07     1.81854982e-07    4.3e-06     1.0e+00      1.662e+00
  57     58    419    1.80017363e-07    2.93351012e+07     1.80017363e-07    1.9e-06     1.0e+00      1.662e+00
  58     59    429    1.69876451e-07    2.93311994e+07     1.69876451e-07    9.9e-06     1.0e+00      1.662e+00
  59     60    436    1.61177710e-07    2.93319360e+07     1.61177710e-07    1.6e-06     1.0e+00      1.662e+00
  60     61    446    1.50139501e-07    2.93254846e+07     1.50139501e-07    9.1e-06     1.0e+00      1.662e+00
  61     62    451    1.42785000e-07    2.93265644e+07     1.42785000e-07    2.7e-06     1.0e+00      1.662e+00
  62     63    461    1.39619954e-07    2.93271113e+07     1.39619954e-07    1.9e-06     1.0e+00      1.662e+00
  63     64    471    1.37307074e-07    2.93256784e+07     1.37307074e-07    2.9e-06     1.0e+00      1.662e+00
  64     65    476    1.36162967e-07    2.93260187e+07     1.36162967e-07    2.0e-06     1.0e+00      1.662e+00
  65     66    486    1.33315770e-07    2.93245459e+07     1.33315770e-07    5.8e-06     1.0e+00      1.662e+00
  66     67    494    1.30891848e-07    2.93244526e+07     1.30891848e-07    1.8e-06     1.0e+00      1.662e+00
  67     68    504    1.28314707e-07    2.93221118e+07     1.28314707e-07    3.3e-06     1.0e+00      1.662e+00
  68     69    508    1.26793322e-07    2.93221984e+07     1.26793322e-07    2.2e-06     1.0e+00      1.662e+00
  69     70    518    1.24928789e-07    2.93230777e+07     1.24928789e-07    3.0e-06     1.0e+00      1.662e+00
  70     71    521    1.24427586e-07    2.93222426e+07     1.24427586e-07    1.8e-06     1.0e+00      1.662e+00
  71     72    531    1.20384934e-07    2.93187582e+07     1.20384934e-07    3.8e-06     1.0e+00      1.662e+00
  72     73    536    1.18272727e-07    2.93187068e+07     1.18272727e-07    2.3e-06     1.0e+00      1.662e+00
  73     74    546    1.16389159e-07    2.93193099e+07     1.16389159e-07    1.8e-06     1.0e+00      1.662e+00
  74     75    556    1.14713561e-07    2.93174300e+07     1.14713561e-07    2.1e-06     1.0e+00      1.662e+00
  75     76    566    1.13140241e-07    2.93177259e+07     1.13140241e-07    1.7e-06     1.0e+00      1.661e+00
  76     77    576    1.11651527e-07    2.93162931e+07     1.11651527e-07    1.7e-06     1.0e+00      1.661e+00
  77     78    586    1.10224465e-07    2.93163103e+07     1.10224465e-07    1.7e-06     1.0e+00      1.661e+00
  78     79    596    1.08850869e-07    2.93149692e+07     1.08850869e-07    1.7e-06     1.0e+00      1.661e+00
  79     80    606    1.07520693e-07    2.93149887e+07     1.07520693e-07    1.7e-06     1.0e+00      1.661e+00
  80     81    616    1.06233222e-07    2.93137011e+07     1.06233222e-07    1.8e-06     1.0e+00      1.661e+00
  81     82    622    1.05488682e-07    2.93137716e+07     1.05488682e-07    1.4e-06     1.0e+00      1.661e+00
  82     83    632    9.69939960e-08    2.93063854e+07     9.69939960e-08    7.2e-06     1.0e+00      1.661e+00
  83     84    638    9.03156100e-08    2.93053258e+07     9.03156100e-08    2.2e-06     1.0e+00      1.661e+00
  84     85    642    8.99193597e-08    2.93047601e+07     8.99193597e-08    1.2e-06     1.0e+00      1.661e+00
  85     86    652    8.85847053e-08    2.93025549e+07     8.85847053e-08    1.8e-06     1.0e+00      1.661e+00
  86     87    661    8.73388055e-08    2.93029167e+07     8.73388055e-08    1.0e-06     1.0e+00      1.661e+00
  87     88    671    8.51380665e-08    2.92988210e+07     8.51380665e-08    4.8e-06     1.0e+00      1.661e+00
  88     89    673    8.40129589e-08    2.92992245e+07     8.40129589e-08    1.8e-06     1.0e+00      1.661e+00
  89     90    682    8.30260432e-08    2.92991593e+07     8.30260432e-08    9.4e-07     1.0e+00      1.661e+00
  90     91    692    8.16433561e-08    2.92963591e+07     8.16433561e-08    2.6e-06     1.0e+00      1.661e+00
  91     92    695    8.09808727e-08    2.92967039e+07     8.09808727e-08    1.8e-06     1.0e+00      1.661e+00
  92     93    702    8.03138627e-08    2.92966472e+07     8.03138627e-08    9.5e-07     1.0e+00      1.661e+00
  93     94    712    7.87628077e-08    2.92928385e+07     7.87628077e-08    3.5e-06     1.0e+00      1.661e+00
  94     95    717    7.77508849e-08    2.92936091e+07     7.77508849e-08    1.1e-06     1.0e+00      1.661e+00
  95     96    727    7.70580766e-08    2.92934226e+07     7.70580766e-08    1.1e-06     1.0e+00      1.661e+00
  96     97    737    7.63833699e-08    2.92922280e+07     7.63833699e-08    1.2e-06     1.0e+00      1.661e+00
  97     98    747    7.57244355e-08    2.92920708e+07     7.57244355e-08    1.1e-06     1.0e+00      1.661e+00
  98     99    757    7.50802344e-08    2.92908799e+07     7.50802344e-08    1.2e-06     1.0e+00      1.661e+00
  99    100    767    7.44484236e-08    2.92907215e+07     7.44484236e-08    1.1e-06     1.0e+00      1.661e+00
 100    101    777    7.38298234e-08    2.92895359e+07     7.38298234e-08    1.2e-06     1.0e+00      1.661e+00
 101    102    787    7.32224729e-08    2.92893746e+07     7.32224729e-08    1.0e-06     1.0e+00      1.661e+00
 102    103    797    7.26272028e-08    2.92882041e+07     7.26272028e-08    1.2e-06     1.0e+00      1.661e+00
 103    104    807    7.20423209e-08    2.92880304e+07     7.20423209e-08    1.0e-06     1.0e+00      1.661e+00
 104    105    817    7.14685774e-08    2.92868808e+07     7.14685774e-08    1.2e-06     1.0e+00      1.661e+00
 105    106    827    7.09044714e-08    2.92866893e+07     7.09044714e-08    1.0e-06     1.0e+00      1.661e+00
 106    107    837    7.03505756e-08    2.92855651e+07     7.03505756e-08    1.2e-06     1.0e+00      1.661e+00
 107    108    847    6.98056429e-08    2.92853511e+07     6.98056429e-08    1.0e-06     1.0e+00      1.661e+00
 108    109    857    6.92700483e-08    2.92842549e+07     6.92700483e-08    1.2e-06     1.0e+00      1.661e+00
 109    110    867    6.87428008e-08    2.92840156e+07     6.87428008e-08    9.9e-07     1.0e+00      1.661e+00
 110    111    877    6.82242965e-08    2.92829485e+07     6.82242965e-08    1.1e-06     1.0e+00      1.661e+00
 111    112    887    6.77135768e-08    2.92826829e+07     6.77135768e-08    9.7e-07     1.0e+00      1.661e+00
 112    113    897    6.72110551e-08    2.92816446e+07     6.72110551e-08    1.1e-06     1.0e+00      1.661e+00
 113    114    907    6.67158132e-08    2.92813530e+07     6.67158132e-08    9.5e-07     1.0e+00      1.661e+00
 114    115    917    6.62280737e-08    2.92803422e+07     6.62280737e-08    1.1e-06     1.0e+00      1.661e+00
 115    116    927    6.57471726e-08    2.92800251e+07     6.57471726e-08    9.3e-07     1.0e+00      1.661e+00
 116    117    937    6.52733351e-08    2.92790402e+07     6.52733351e-08    1.1e-06     1.0e+00      1.661e+00
 117    118    947    6.48059515e-08    2.92786990e+07     6.48059515e-08    9.1e-07     1.0e+00      1.661e+00
 118    119    957    6.43449909e-08    2.92777380e+07     6.43449909e-08    1.1e-06     1.0e+00      1.661e+00
 119    120    967    6.38901531e-08    2.92773737e+07     6.38901531e-08    8.9e-07     1.0e+00      1.661e+00
 120    121    977    6.34414777e-08    2.92764349e+07     6.34414777e-08    1.1e-06     1.0e+00      1.661e+00
 121    122    987    6.29986328e-08    2.92760492e+07     6.29986328e-08    8.7e-07     1.0e+00      1.661e+00
 122    123    997    6.25615530e-08    2.92751309e+07     6.25615530e-08    1.0e-06     1.0e+00      1.661e+00
 123    124   1007    6.21300448e-08    2.92747250e+07     6.21300448e-08    8.7e-07     1.0e+00      1.661e+00
 124    125   1017    6.17040562e-08    2.92738259e+07     6.17040562e-08    1.0e-06     1.0e+00      1.661e+00
 125    126   1027    6.12834048e-08    2.92734011e+07     6.12834048e-08    8.6e-07     1.0e+00      1.661e+00
 126    127   1037    6.08680074e-08    2.92725201e+07     6.08680074e-08    1.0e-06     1.0e+00      1.661e+00
 127    128   1042    6.06606452e-08    2.92722184e+07     6.06606452e-08    1.3e-06     1.0e+00      1.661e+00
 128    129   1052    5.80755754e-08    2.92653864e+07     5.80755754e-08    3.4e-06     1.0e+00      1.661e+00
 129    130   1058    5.57755291e-08    2.92643309e+07     5.57755291e-08    7.1e-07     1.0e+00      1.661e+00
 130    131   1068    5.39227892e-08    2.92571459e+07     5.39227892e-08    4.2e-06     1.0e+00      1.661e+00
 131    132   1073    5.22983925e-08    2.92576715e+07     5.22983925e-08    1.1e-06     1.0e+00      1.661e+00
 132    133   1083    5.16820089e-08    2.92554608e+07     5.16820089e-08    2.0e-06     1.0e+00      1.661e+00
 133    134   1085    5.14730089e-08    2.92554915e+07     5.14730089e-08    1.4e-06     1.0e+00      1.661e+00
 134    135   1090    5.11884327e-08    2.92552889e+07     5.11884327e-08    6.2e-07     1.0e+00      1.661e+00
 135    136   1100    4.63135405e-08    2.92359548e+07     4.63135405e-08    6.3e-06     1.0e+00      1.661e+00
 136    137   1104    4.32262927e-08    2.92340337e+07     4.32262927e-08    2.3e-06     1.0e+00      1.661e+00
 137    138   1110    4.23530312e-08    2.92340038e+07     4.23530312e-08    8.5e-07     1.0e+00      1.661e+00
 138    139   1114    4.22566022e-08    2.92339063e+07     4.22566022e-08    4.6e-07     1.0e+00      1.661e+00
 139    140   1124    4.16975683e-08    2.92312311e+07     4.16975683e-08    2.6e-06     1.0e+00      1.661e+00
 140    141   1127    4.14521292e-08    2.92309302e+07     4.14521292e-08    1.3e-06     1.0e+00      1.661e+00
 141    142   1134    4.11556683e-08    2.92305960e+07     4.11556683e-08    4.5e-07     1.0e+00      1.661e+00
 142    143   1144    3.99173235e-08    2.92232567e+07     3.99173235e-08    2.4e-06     1.0e+00      1.660e+00
 143    144   1147    3.91326562e-08    2.92235573e+07     3.91326562e-08    1.1e-06     1.0e+00      1.660e+00
 144    145   1154    3.87679591e-08    2.92228574e+07     3.87679591e-08    6.9e-07     1.0e+00      1.660e+00
 145    146   1164    3.80955616e-08    2.92181942e+07     3.80955616e-08    2.1e-06     1.0e+00      1.660e+00
 146    147   1168    3.75165917e-08    2.92186362e+07     3.75165917e-08    7.3e-07     1.0e+00      1.660e+00
 147    148   1178    3.71740075e-08    2.92167650e+07     3.71740075e-08    1.6e-06     1.0e+00      1.660e+00
 148    149   1183    3.69059822e-08    2.92163738e+07     3.69059822e-08    5.9e-07     1.0e+00      1.660e+00
 149    150   1193    3.63632163e-08    2.92130040e+07     3.63632163e-08    1.9e-06     1.0e+00      1.660e+00
 150    151   1197    3.59612595e-08    2.92128069e+07     3.59612595e-08    1.0e-06     1.0e+00      1.660e+00
 151    152   1207    3.57436900e-08    2.92120688e+07     3.57436900e-08    9.6e-07     1.0e+00      1.660e+00
 152    153   1210    3.56958688e-08    2.92120076e+07     3.56958688e-08    7.3e-07     1.0e+00      1.660e+00
 153    154   1220    3.53489171e-08    2.92097645e+07     3.53489171e-08    1.3e-06     1.0e+00      1.660e+00
 154    155   1229    3.50534311e-08    2.92094700e+07     3.50534311e-08    4.4e-07     1.0e+00      1.660e+00
 155    156   1239    3.46184636e-08    2.92060324e+07     3.46184636e-08    2.0e-06     1.0e+00      1.660e+00
 156    157   1241    3.43380046e-08    2.92065984e+07     3.43380046e-08    9.2e-07     1.0e+00      1.660e+00
 157    158   1251    3.41658219e-08    2.92058613e+07     3.41658219e-08    5.7e-07     1.0e+00      1.660e+00
 158    159   1261    3.40001215e-08    2.92052283e+07     3.40001215e-08    9.3e-07     1.0e+00      1.660e+00
 159    160   1266    3.38993473e-08    2.92050003e+07     3.38993473e-08    5.2e-07     1.0e+00      1.660e+00
 160    161   1276    3.34307097e-08    2.92013608e+07     3.34307097e-08    1.4e-06     1.0e+00      1.660e+00
 161    162   1282    3.30072209e-08    2.92013627e+07     3.30072209e-08    3.2e-07     1.0e+00      1.660e+00
 162    163   1292    3.26792128e-08    2.91985672e+07     3.26792128e-08    1.6e-06     1.0e+00      1.660e+00
 163    164   1297    3.24077937e-08    2.91987400e+07     3.24077937e-08    7.0e-07     1.0e+00      1.660e+00
 164    165   1307    3.21792165e-08    2.91972400e+07     3.21792165e-08    8.0e-07     1.0e+00      1.660e+00
 165    166   1313    3.19991628e-08    2.91970522e+07     3.19991628e-08    4.8e-07     1.0e+00      1.660e+00
 166    167   1323    3.17553359e-08    2.91949183e+07     3.17553359e-08    1.3e-06     1.0e+00      1.660e+00
 167    168   1328    3.15581592e-08    2.91950467e+07     3.15581592e-08    7.0e-07     1.0e+00      1.660e+00
 168    169   1338    3.11046238e-08    2.91913327e+07     3.11046238e-08    2.0e-06     1.0e+00      1.660e+00
 169    170   1340    3.09390066e-08    2.91916680e+07     3.09390066e-08    1.3e-06     1.0e+00      1.660e+00
 170    171   1346    3.06996387e-08    2.91911937e+07     3.06996387e-08    4.6e-07     1.0e+00      1.660e+00
 171    172   1356    3.05116024e-08    2.91898078e+07     3.05116024e-08    8.1e-07     1.0e+00      1.660e+00
 172    173   1361    3.03797729e-08    2.91896721e+07     3.03797729e-08    7.2e-07     1.0e+00      1.660e+00
 173    174   1371    3.01637292e-08    2.91882511e+07     3.01637292e-08    1.3e-06     1.0e+00      1.660e+00
 174    175   1379    2.99764500e-08    2.91879074e+07     2.99764500e-08    4.6e-07     1.0e+00      1.660e+00
 175    176   1389    2.87782182e-08    2.91760096e+07     2.87782182e-08    3.3e-06     1.0e+00      1.660e+00
 176    177   1392    2.78370206e-08    2.91766230e+07     2.78370206e-08    1.2e-06     1.0e+00      1.660e+00
 177    178   1400    2.76634576e-08    2.91765508e+07     2.76634576e-08    3.9e-07     1.0e+00      1.660e+00
 178    179   1410    2.74280428e-08    2.91741667e+07     2.74280428e-08    1.5e-06     1.0e+00      1.660e+00
 179    180   1413    2.72822205e-08    2.91740539e+07     2.72822205e-08    7.0e-07     1.0e+00      1.660e+00
 180    181   1420    2.71978735e-08    2.91740685e+07     2.71978735e-08    3.8e-07     1.0e+00      1.660e+00
 181    182   1430    2.70007154e-08    2.91721001e+07     2.70007154e-08    1.2e-06     1.0e+00      1.660e+00
 182    183   1433    2.68786261e-08    2.91720432e+07     2.68786261e-08    6.5e-07     1.0e+00      1.660e+00
 183    184   1440    2.68071601e-08    2.91719619e+07     2.68071601e-08    3.9e-07     1.0e+00      1.660e+00
 184    185   1450    2.66221495e-08    2.91701438e+07     2.66221495e-08    1.1e-06     1.0e+00      1.660e+00
 185    186   1454    2.64913536e-08    2.91700438e+07     2.64913536e-08    4.9e-07     1.0e+00      1.660e+00
 186    187   1464    2.63910189e-08    2.91694821e+07     2.63910189e-08    7.4e-07     1.0e+00      1.660e+00
 187    188   1474    2.62934009e-08    2.91689793e+07     2.62934009e-08    4.1e-07     1.0e+00      1.660e+00
 188    189   1479    2.62582585e-08    2.91689829e+07     2.62582585e-08    3.9e-07     1.0e+00      1.660e+00
 189    190   1489    2.48175512e-08    2.91540524e+07     2.48175512e-08    3.5e-06     1.0e+00      1.660e+00
 190    191   1494    2.35903042e-08    2.91531010e+07     2.35903042e-08    8.8e-07     1.0e+00      1.660e+00
 191    192   1497    2.35412819e-08    2.91530648e+07     2.35412819e-08    3.3e-07     1.0e+00      1.660e+00
 192    193   1507    2.34316746e-08    2.91518562e+07     2.34316746e-08    7.0e-07     1.0e+00      1.660e+00
 193    194   1510    2.33842248e-08    2.91516504e+07     2.33842248e-08    5.4e-07     1.0e+00      1.660e+00
 194    195   1520    2.31859605e-08    2.91500393e+07     2.31859605e-08    1.0e-06     1.0e+00      1.660e+00
 195    196   1523    2.30880282e-08    2.91499491e+07     2.30880282e-08    4.2e-07     1.0e+00      1.660e+00
 196    197   1530    2.30088908e-08    2.91494281e+07     2.30088908e-08    3.2e-07     1.0e+00      1.660e+00
 197    198   1540    2.29066304e-08    2.91486398e+07     2.29066304e-08    6.9e-07     1.0e+00      1.660e+00
 198    199   1544    2.28477428e-08    2.91486173e+07     2.28477428e-08    4.0e-07     1.0e+00      1.660e+00
 199    200   1554    2.27314847e-08    2.91469538e+07     2.27314847e-08    8.6e-07     1.0e+00      1.660e+00
 200    201   1556    2.27093362e-08    2.91471364e+07     2.27093362e-08    5.1e-07     1.0e+00      1.660e+00
 201    202   1561    2.26425211e-08    2.91471872e+07     2.26425211e-08    3.7e-07     1.0e+00      1.660e+00
 202    203   1571    2.24792190e-08    2.91452387e+07     2.24792190e-08    8.8e-07     1.0e+00      1.660e+00
 203    204   1576    2.23641845e-08    2.91452141e+07     2.23641845e-08    6.8e-07     1.0e+00      1.660e+00
 204    205   1586    2.22615406e-08    2.91444184e+07     2.22615406e-08    5.6e-07     1.0e+00      1.660e+00
 205    206   1596    2.21725170e-08    2.91438283e+07     2.21725170e-08    3.9e-07     1.0e+00      1.660e+00
 206    207   1606    2.20986867e-08    2.91434910e+07     2.20986867e-08    4.5e-07     1.0e+00      1.660e+00
 207    208   1616    2.20279766e-08    2.91428125e+07     2.20279766e-08    3.6e-07     1.0e+00      1.660e+00
 208    209   1626    2.19598117e-08    2.91425738e+07     2.19598117e-08    4.4e-07     1.0e+00      1.660e+00
 209    210   1636    2.18923806e-08    2.91418804e+07     2.18923806e-08    3.6e-07     1.0e+00      1.660e+00
 210    211   1646    2.18255889e-08    2.91416480e+07     2.18255889e-08    4.3e-07     1.0e+00      1.660e+00
 211    212   1656    2.17592934e-08    2.91409610e+07     2.17592934e-08    3.6e-07     1.0e+00      1.660e+00
 212    213   1666    2.16935052e-08    2.91407246e+07     2.16935052e-08    4.5e-07     1.0e+00      1.660e+00
 213    214   1676    2.16281539e-08    2.91400482e+07     2.16281539e-08    3.6e-07     1.0e+00      1.660e+00
 214    215   1686    2.15632835e-08    2.91398061e+07     2.15632835e-08    4.8e-07     1.0e+00      1.660e+00
 215    216   1696    2.14988303e-08    2.91391425e+07     2.14988303e-08    3.6e-07     1.0e+00      1.660e+00
 216    217   1706    2.14348549e-08    2.91388931e+07     2.14348549e-08    5.0e-07     1.0e+00      1.660e+00
 217    218   1716    2.13712886e-08    2.91382442e+07     2.13712886e-08    3.6e-07     1.0e+00      1.660e+00
 218    219   1726    2.13082022e-08    2.91379857e+07     2.13082022e-08    5.1e-07     1.0e+00      1.660e+00
 219    220   1736    2.12455195e-08    2.91373533e+07     2.12455195e-08    3.7e-07     1.0e+00      1.660e+00
 220    221   1746    2.11833168e-08    2.91370842e+07     2.11833168e-08    5.3e-07     1.0e+00      1.660e+00
 221    222   1751    2.11462438e-08    2.91368491e+07     2.11462438e-08    4.3e-07     1.0e+00      1.660e+00
 222    223   1761    1.98119678e-08    2.91171780e+07     1.98119678e-08    2.8e-06     1.0e+00      1.660e+00
 223    224   1763    1.94348845e-08    2.91170099e+07     1.94348845e-08    2.7e-06     1.0e+00      1.660e+00
 224    225   1769    1.86524278e-08    2.91176706e+07     1.86524278e-08    3.0e-07     1.0e+00      1.660e+00
 225    226   1779    1.85030029e-08    2.91156610e+07     1.85030029e-08    1.3e-06     1.0e+00      1.660e+00
 226    227   1781    1.84086339e-08    2.91156514e+07     1.84086339e-08    4.0e-07     1.0e+00      1.660e+00
 227    228   1788    1.83603174e-08    2.91153272e+07     1.83603174e-08    2.2e-07     1.0e+00      1.660e+00
 228    229   1798    1.81428617e-08    2.91118761e+07     1.81428617e-08    1.7e-06     1.0e+00      1.660e+00
 229    230   1800    1.79882998e-08    2.91120879e+07     1.79882998e-08    4.7e-07     1.0e+00      1.660e+00
